PC1,PC2,PC3,PC4,PC5
20.249696444116584,-1.0511568985899604,-3.111342840050983,3.159748325734916,-2.78678974709895
19.392049979978143,0.5054196015913422,-2.3194181317307847,1.7688881624649766,-3.240984923298543
14.829978447573783,-1.2437814804360419,-0.9396720425020705,-1.2101891032671273,2.056656488029321
13.557425005398498,1.9102817632949758,-2.568734748842737,-2.099291659370469,3.3989456715092072
14.495487758609368,1.0104089829941916,-2.6966061633948524,0.7845337534970758,-0.6147001679531163
12.83676104316718,1.0902674072304128,-1.0496875644182777,-1.9833086350002245,3.9117119266572553
12.502840747248616,0.9339031295569158,-0.7537500632736001,-2.441995063112684,4.993271075099951
13.798407744070246,1.883070784022179,-0.5016389847776275,0.6742254243357741,-1.472568581911169
11.842669003421234,1.425932259817772,-1.1779273229949458,-1.915770144953729,3.3943063004474667
13.286243723944624,-0.4011639213209114,-2.810582192157617,1.7601602710354487,-1.186412516004289
11.891670161001308,0.8262675849265027,0.07409140877503724,-2.2031940041989135,3.627186775934037
12.799347641736738,1.1697029488695818,-2.3945455827411513,1.370058920631177,-1.463604902678176
12.183381935389331,-0.2239000094515085,-1.4207620418698608,0.684822883092156,0.19080833009299616
11.69489699230234,-0.9932967597395443,-0.2842396753606553,-1.7009042447047533,1.7807420063493595
11.780290705074991,-0.3576668479062064,-1.3778410743773344,0.42862329272747735,0.8264458799479609
11.31529751304869,2.1503690168286704,-2.0238434506997196,1.3562790898138677,-5.231967360922896
9.76896448441068,0.21265655926742982,0.9644536944207888,-1.5431815362005312,2.6850745311554807
10.575567850244243,1.9526459962714033,-1.122913800133469,1.1332214824619715,-4.866781796896632
10.04938037457665,-0.3682529633262294,-0.05965758194194164,0.23712513875085242,0.344468096161027
10.198440494034529,-0.7832304031675998,0.40504782845996723,0.47777892388584603,0.07426412768330443
8.319893585663138,1.5620795876338323,-2.116382783497649,-1.616013490493547,3.3040356625076375
9.238727832412753,0.3714699331594042,-2.225245515330941,0.8753117250175747,-0.29845908443295865
8.298273924945255,0.6061529000530673,0.648482924967063,-1.7693717012005916,3.8654538582432005
7.895225283358237,1.2811821248546633,-1.321499097477965,-1.7130610445312857,3.53608064219544
8.11566901797227,0.031766287191399595,0.8440456709516344,-1.5008190483535828,2.4793886808629586
8.395197012670335,0.4504158474864611,-2.01904554861574,1.8724601748016407,0.47309496525979744
8.373789392223562,2.2491095643508627,-2.1613882927266514,1.2362488099485895,-4.159532742772655
7.595347456300058,0.6913213456444142,0.5899303701754538,-0.9266465928831189,1.739163694885997
7.313926876818159,1.4643228872899865,0.35798227094986296,-0.8718659950928422,1.3754144724962296
7.685481266989745,1.3473217513901896,-1.309892464296602,0.6751050368964406,-0.8354976627279199
7.865312688734965,0.8206001057550244,-0.6339523259950305,0.9996390210730322,-1.0582842453685213
7.644339152140254,1.7173940579455498,-0.7824391446498314,0.7146177099899989,-3.449961676003617
6.990532205579335,1.0868472590542864,-2.055986356705722,0.5863135831042016,-0.20135303404556504
7.7235128537068425,1.2995974901949732,-2.0445979357706032,0.687361886442133,-3.8702417812455336
7.672929329945796,-0.3487740516298041,-0.4445318848016097,-0.13771834491204574,-1.5660396740829639
6.861122423389609,1.1085499668914223,-0.41594462212674926,0.33581256026004835,-0.814813941191251
5.656660208523057,1.5863787600576358,-0.9314283973187709,-0.8296996656685135,2.1639212152431195
5.9126181804049285,0.8035338153169518,0.06853955458347911,-0.9915414588333085,1.7818853619672632
6.733115293660547,0.6779762553991014,0.16254147396181035,1.3987934586504083,-1.1877487667369395
6.415249730650008,-0.1795853145853028,-0.45169259966135605,0.8111186131766269,-0.27641655626854233
6.2989061792000225,-0.15800447588157754,-0.1699887601669147,-1.334472770262017,-0.3705259566104181
6.095076989405205,0.029807785964888825,-0.5216922868134537,-1.0459012662887532,-0.9912130734017722
6.084798391128347,-0.7168457546790543,0.24200908062292734,-0.9492322995139965,-0.5647037379030553
6.131523645015434,-0.09175507940888718,0.8984518092741205,-0.06678475204265877,0.1884388260943252
6.159646858697837,-0.6111130330380178,0.8077746069185584,0.04777471817422228,0.0042874812422641325
6.62322738792991,0.8435893237249201,0.19397449748922554,0.6052020608479938,-3.4455987872396814
5.716080746966403,1.3968950415015347,-1.4794928774604865,0.4634292103008486,-2.9156152559718223
6.0113693417999645,0.3340384319012058,0.9195620948616943,0.13851152179533424,-0.3180764816194378
5.38564588617915,0.3705634665767219,1.2514577048965456,-0.7098071587844479,1.252646429355971
5.8799836201329185,0.6113226038109942,0.14059338533582713,0.2348198912273852,-0.5145872162240367
5.832364864826945,0.08477586834938108,0.3101034454988582,0.5079556810943289,-0.439337800633762
5.838398665080545,0.036810287519118044,0.6564492677797875,1.496077815614553,-1.0164334938614545
5.557281844084058,1.482744644930916,-0.7151257912352266,0.5128625049110279,-2.7300659013283584
4.667608327640149,-0.6351370708601934,0.14103575703899612,-2.1640155170318773,0.3535856030091261
4.750295537086412,0.9316373259510146,-1.0484528566858065,0.3673215480259932,-0.002002676251880537
4.413705539513773,-6.489440172406217,-0.05902606906205771,3.271413984131773,1.413546572789143
3.9494046586696236,0.27680615285510296,-1.8249077189446152,-1.2398369654662205,0.8279205874080231
4.863192742872823,-0.13071438334641922,0.5735389654944327,0.09115684017553034,-0.050283079118121174
4.219508669476502,0.16696500649213655,-0.015228314834255354,-1.0791156390088834,1.046163008978001
4.928201036970828,0.4225543319161923,1.3544015314183608,-0.11740689805194027,0.10908330530167852
4.407516865740352,0.17602385011566565,1.0565222154224831,-0.5778158271491189,0.7649621115887416
4.194375898047854,-0.9774453759305184,-1.8316363872278223,-0.6977222636100038,-0.6275599825479787
4.217187552061385,-6.580969175731904,-1.5132663315166042,7.09204281973884,1.9761063225067366
3.729349961637193,1.0123055082773096,-0.6318696806353257,-0.7088583958408429,1.2498742239224312
4.194116697892248,0.23739378336207845,1.0293829432461794,-0.7141298249483162,1.0286563279196237
3.5682047784531847,-1.5548863822268388,-0.8339592405251394,-1.472761027211312,0.06909104798302994
4.336091285069842,-0.33989204284840024,1.5688953534544026,-1.9633098380607774,1.9802015422454715
3.8771928015359363,1.2291243017638367,0.2999261194554759,-0.5393692077505767,1.389612835903843
3.6711565975412195,-0.18218068419180758,-2.768094901104474,-0.970993481974225,-0.6039263223064728
4.037820351769694,1.2925893332610905,1.441465172620278,-0.24056883706331594,1.5938616980246476
3.8152823352909073,1.151839175218244,-0.9071290869014582,-0.040345977196442104,-1.4127222287875534
3.719973061860366,-0.9636470401514143,-1.6890026262703333,0.9957679064502676,-0.25753093092586155
3.4751637102054125,0.5673016773868317,-0.1916361684800416,-1.0012775143044232,1.9787416123859003
4.2170541236804,-3.6266174360952377,-0.3193700681410604,3.7529398155726668,0.9612111929675886
4.836703917558692,0.779344508581192,0.09382326309321933,0.25597026166070125,-2.83445957601048
4.736375689707933,-0.154308657838205,-0.195498492091055,-0.14256839543807576,-1.4322454949420749
4.131421467437907,-2.5436517829175456,-0.8015897806346968,4.442334159276068,0.9845178354520465
3.7280841755404253,1.2975894087213533,0.42214743518682607,-0.2868522220646395,1.1429232608136648
3.670239573184071,-0.9597599568571419,1.7205868365858399,-2.223520712779631,1.368743472283107
4.743045703388735,0.5150040859402415,-0.10883631425753926,-1.1647810342457674,0.5084396410897201
4.208006334496767,-0.04179836357392708,0.4117055171213523,-0.47064541897942125,-0.19263530312269408
3.7718370590745955,0.01520633179145894,1.0454205424786163,-0.8972188986838002,1.5937260545154817
3.9195575317625044,-0.06116256673513998,1.2062343325107743,-1.6901529789180634,1.9190710195239615
4.0191728079534395,0.16248836264818514,-0.1475693038446331,-0.49229175617064835,-0.6964735469490836
3.839226748831567,1.6372632787095651,-0.8910402311252158,0.7487178880495091,-1.3038430682489763
3.489857683433568,-2.556084474515056,0.942694144916298,-0.25724027921018733,0.9973602301494868
3.7404860244605262,0.5355900810243616,1.6417059013275073,-0.597252036959149,1.1353344352539465
2.9167694240741686,-0.4417168927455225,-1.2013511251848552,-1.9433094957092496,0.30357336280391
3.3321861542992424,-0.804359444837931,1.429722586188489,-2.014145325961692,1.0935052379960875
3.7562439240102705,-0.48372506173026075,-0.0015024512839589168,-1.13056480652949,-0.6603667900379824
3.310218888452813,-1.6399817871621385,0.7692987024617443,-1.7882929974330553,0.11885824523137019
3.6624099840211595,0.5692369484274297,1.074710328383237,-0.23755701788146402,-8.09381727167407e-05
3.365308058420565,0.28810671740675703,0.6923086735877468,-1.29369815752137,1.1453074008493036
3.4300741470265,1.454130490111413,-1.5477451082486031,0.3902522528114556,-1.8877986202772377
3.0345047225092117,-0.02395978239789599,-1.5580932664757392,0.09116268146905332,0.13538154386107454
3.8381761296959698,0.8538847001970898,0.631577819308245,0.8921623637934017,-0.17058335874215766
3.2916439300722984,0.21232051753563072,0.8403888955580286,-1.2994799600732276,1.4040246012914075
3.516237788491542,1.3585394210968893,-0.7595670815954432,0.7525605419683415,-0.281267535777449
3.0044285110374256,-0.41008096298871766,1.9387701735674578,-1.985904992515224,2.903982832244543
2.9469764867248363,-0.44133431330816736,0.23496117514171314,-1.71004428141319,0.8846514698539227
3.389654668264856,-0.0695010072106381,1.3015815801000914,-0.45294230867319557,1.2560061488738485
3.3846165079113315,-0.5597527975967426,1.1483699522279476,-1.7663349423886852,0.45374122445647214
4.0807701461515,-3.6772043084132826,-0.28811034573693983,4.0728420603463755,-1.5652108558140254
3.3518734370073657,1.0621082370137696,-0.7757286329292019,0.8606099787805966,-0.421450447691679
3.301032780415411,-0.2291779318902491,0.5138926014589499,-0.8587056219339458,-0.07783959400838414
2.3856210020620847,1.006884139422337,-2.5326799061185437,-1.014016362794493,1.1599184422517346
3.3059976470837587,0.13390475195495288,-0.920738770811351,1.6177141569079925,-0.3551809614720451
3.267879089498132,1.090056395328067,1.3409481178194054,-0.40214377042446986,1.1922797594153127
3.2934075257777207,1.0092756777582679,-0.7608053847738753,0.4564928602206586,-0.6497220481820049
3.4930287159232307,0.269697620917222,0.9977171181352584,-0.4541841828453869,0.18701694813137282
3.6323830335136207,0.42013179481105994,0.9642211194172908,0.875451704702757,-0.37041667328768824
2.338932799389038,-0.6381724902919136,-0.39386980441921154,-1.926634807974528,1.610937370299882
3.5509238418948317,0.4956705412570786,0.647408962770363,0.16937170084038036,-0.8446606910863416
2.942214963694762,0.7380472590411938,-0.07951956017888685,-0.4846413447612037,0.5679036905498567
3.653601725359983,0.10677748898544277,0.05166066030001294,-0.5403877001126596,-2.104398764237347
3.4209837340847833,-1.8743013334324825,1.0175295939695892,1.7383095748596908,0.8059357545433128
3.466945044276359,0.7682491248867843,1.114937051813524,0.009215435534529536,-1.5411204389205537
3.1274209587442243,1.0811375123994449,-0.6414221093028855,-0.026245552420814888,-0.19969258775616133
1.8029548340749189,-3.030491399184554,-2.3358020163384956,-2.4619239674613826,2.2737008754743737
2.744408646687511,1.2245324134337277,-0.6122744852450989,-0.014726297940565068,-0.9602104816681745
2.534015095651167,1.4149548471837785,-1.0434597465536388,-0.2706880346631109,1.1510673786877814
3.2606237358384726,-0.5348382975288218,1.6238480234069477,-1.8350790151783047,1.4154650714261727
3.120170553334862,1.0764662228692097,-0.720052419056641,0.4151354311056323,-0.7708742095055136
3.102510079367552,1.3723941791635816,-0.6079176343929932,0.5876574597251036,0.2008807224117372
3.6299225915409705,0.2773450844030891,0.06512803257023478,-0.43380926424934685,-2.184345330206434
3.208060018774028,1.0117253915800384,-0.0028948648645173297,0.5251866729356715,-0.21245658048565313
2.7343069464231102,0.5082643235512809,0.3626873804184927,-0.7281046573533912,1.1992981678064192
1.8400535914394858,0.6593063439428744,-4.123710137737279,-1.1150236443095902,0.6527508815127769
3.2585574785877927,0.8718071189957978,0.26176049335874774,0.5785861699585455,-0.850855278118474
3.035189285675165,1.363747401039955,-0.6815968415943864,0.839714829448998,-0.6149420468717354
3.6870679233054684,-3.2703942718021946,0.019830541590322933,3.322287596423099,-1.5524532497964858
3.050591462279834,0.09019860729006622,1.2510182068838993,-0.9215621610255512,0.5044654228733081
2.2403520883458317,-1.5522602003802997,-0.56600794587877,-1.697874429363848,0.7655817021203767
2.9638433838506812,-2.6329939219313125,0.36153306689459236,0.4255983377086602,0.18548247581423538
3.1785994949242165,0.14109331452327223,0.8313760734340132,-0.5618097544396965,0.2105800883723319
3.2129139405971086,1.1048805128133028,0.8374871053109223,0.04047653513357858,0.855172824997832
2.998193265570682,1.245118796877626,-0.1961067209284548,1.0700997978518878,-0.19061307402868388
3.103209431291281,0.4067924374774974,0.1555447972262672,0.7119621689117679,-0.4056132216543613
3.207377721396197,0.6009767804018353,0.6191069777344322,0.5146084043775294,-0.6108653005604854
2.814646540980734,-0.2939492809112057,0.8158870186363448,-1.462756793101385,0.35369493975497696
2.6431906216898278,0.39322287423648905,-0.40988874908393824,-0.31833231456966793,0.5710606393818267
3.516031699926166,-4.374717279598241,0.38809363285837833,4.102226345335746,-1.0548306175191717
2.0735303913305523,-1.9302546816994153,-0.5883266063361097,-1.5144005249224108,0.7019629090277063
3.24518793671185,0.013891933106919692,0.33723663830649797,-0.2596223688141543,-0.9443573760087491
2.9314555436473135,-0.11033920679441114,0.2153071035117749,-0.6537651939017354,-1.903488572996949
2.7821411642627303,-0.5615788586899694,1.8349873032145303,-1.4774497821604349,0.19873398582228538
2.1579462510506695,0.21008268991908938,-1.4066193135745095,-0.6448478562897324,-0.03921841016395193
2.188075264511715,-0.6116439344090087,0.1675195245623583,-1.5451663677916663,1.0790712394154722
2.8627295030260957,-0.008043845141003004,0.623365385256402,1.0776109015788782,-0.21955384531885053
2.598739299837896,-1.1755859648645308,1.088524788440491,-1.0491803877085037,0.38899480920068974
5.578272232649227,-1.4946248760768615,-1.161738077184774,2.9948868024908286,-4.008022982995334
2.9544851501018874,0.3804718045855241,0.9516109847545191,-0.029733707397076432,-1.6335753863762328
2.479395413678785,-0.16956684688351356,0.16597160679373926,-1.1904887543688503,0.09383060130362514
2.8338455519802626,1.0467972592293344,0.6029300907505152,0.6511074415849916,-0.9507513146468581
2.4601204208235337,-0.12971880195052987,0.6757449766314341,-1.147466229293479,0.5106485322004279
2.1503436179333772,1.2336892828896457,-0.26308290864682166,-0.38641777980474695,1.1335059528036049
1.9637553399890826,-0.7830599285849037,-0.43366410936762495,-1.6584667360586347,0.47132268936758104
2.1261448172036337,0.0918288257849064,-1.1767314866228162,-0.5580033633289699,0.046611682628857606
2.437275892045366,-0.27106840820905065,-0.3948021623404583,-1.0117807373172396,-0.8241200813853583
2.166268791811207,-1.3406068347539828,0.2188359770984322,-1.4702129029535964,-0.04153230016905165
2.5675544530394006,-0.07423430568721179,0.32296345488675,-0.653017338085445,-0.3055208499214332
2.422420323745043,0.8790688644220832,1.0048717762768957,-0.277834876141918,0.815899669810357
2.5161417740356073,0.31847856307044103,1.4098574836937632,-0.7240197473633415,0.7371615436475263
2.402811109191498,-0.011118831987461242,0.7875408823736496,-0.31300940756367895,0.784305893663201
2.3605076378513155,0.3414416502262157,1.535185893963889,-0.7939441332423173,1.710708180246031
2.318591747716023,0.04422804412403597,0.007714088049682429,-1.1979526649026908,0.2523848307363446
2.2250759578676944,-0.7642095596704778,-0.5362628196013727,-1.2837697580115723,0.17212466631585915
2.632579131280964,0.6217000981026405,0.7363345997804503,-0.1273803870576219,-1.2918474901275283
2.8264233112941244,1.2289458410868537,1.2773665937478236,0.16169887976512715,0.7509019098591319
2.5625986040048843,-0.22215271284337137,-0.15558313177830285,-0.8189631310656491,-1.720834490764361
2.206417121442865,0.3545848898433915,0.5870505231345066,-0.8098504256950773,1.1349397618639963
2.4595145883643217,0.38123708632872694,1.2914297159132369,-0.49447589066334724,0.661150909047151
2.2440405906402705,-0.4152586327867827,-0.5320269848891018,0.5344730847289414,-0.14100520101191436
1.976473710203349,0.49676352983998695,-0.7770779109712097,-0.9711793523797301,0.6867904732209743
2.1568165657972513,-1.6227538683943892,-0.2284199966978169,-0.11862031092537434,0.2262241760502228
2.354299642415039,0.9456067892993153,1.1309427949704702,-0.08784436208242603,0.7863871562557044
2.625080545391576,0.45624982587632296,1.3236035391404992,-0.1675412352132967,0.2247088338201922
